length_url,length_hostname,ip,https_token,nb_subdomains,prefix_suffix,shortening_service,ratio_digits_url,phish_hints,nb_hyperlinks,domain_age,web_traffic,google_index,nb_specialchars,brand_flags,tld_subdomain_abnormal,nb_redirection_total,suspicious_html_score,status
21,9,0,1,1,0,0,0.0,0,4,1629,0,1,5,0,0,2,2,1
57,33,0,1,3,0,0,0.01754386,0,44,5232,0,0,8,0,0,1,1,0
31,23,0,1,2,0,0,0.0,0,22,1091,1860501,0,6,0,0,1,2,0
32,25,0,1,2,0,1,0.0625,0,14,7295,0,1,5,1,0,1,1,1
58,18,0,1,1,0,0,0.103448276,0,0,3154,0,1,11,0,0,0,2,1
31,6,0,1,1,0,0,0.258064516,0,0,2327,6131468,1,7,0,0,0,2,1
69,36,1,1,3,0,0,0.130434783,0,60,-1,0,1,11,0,0,0,2,1
25,16,0,0,2,0,0,0.0,0,605,4957,321038,0,6,0,0,0,1,0
29,21,0,1,2,0,0,0.0,0,36,8058,1203458,0,6,0,0,1,1,0
40,16,0,1,3,1,0,0.0,0,0,-1,0,1,9,0,0,2,2,1
115,31,1,1,3,1,0,0.069565217,4,1,1496,1096538,1,19,0,0,1,1,1
34,25,0,0,2,0,0,0.0,0,6,-1,0,0,6,0,0,0,2,0
47,24,0,1,1,0,0,0.0,0,17,-1,0,1,7,0,0,0,2,1
52,16,0,0,2,1,0,0.0,2,1,8346,1,0,10,1,0,1,0,1
51,27,0,1,3,0,0,0.0,0,0,-1,0,1,9,0,0,0,2,1
118,42,1,1,3,0,0,0.220338983,0,51,3992,5697976,1,17,0,1,1,2,1
136,13,0,0,1,1,0,0.036764706,3,22,778,0,1,23,0,0,0,2,1
50,19,0,1,3,0,0,0.0,2,40,3534,0,1,9,0,0,0,1,1
62,15,0,1,2,1,0,0.096774194,0,0,5273,41333,0,12,0,0,1,3,0
47,12,0,1,3,0,0,0.106382979,0,0,11262,54168,0,10,0,0,0,1,0
99,16,0,1,2,0,0,0.111111111,0,37,9318,13,1,20,1,0,1,1,0
33,26,0,1,2,0,1,0.121212121,0,44,7298,0,0,5,1,0,0,2,0
44,12,0,1,3,0,0,0.022727273,1,7,-1,8768700,0,10,0,0,1,0,1
30,21,0,0,2,1,0,0.0,0,14,564,0,0,7,0,0,0,2,1
51,13,1,1,3,0,0,0.294117647,0,332,9229,763,1,11,0,0,2,0,0
43,14,0,0,2,0,0,0.0,0,149,6087,1056,0,8,1,0,1,0,0
123,46,1,0,3,0,0,0.12195122,0,51,3993,5707171,1,18,0,1,1,2,1
41,17,0,0,2,0,0,0.0,0,62,5891,35,0,7,1,0,0,0,0
26,17,0,0,2,0,1,0.0,0,31,7389,848,0,6,0,0,0,1,0
70,22,0,0,3,0,1,0.0,0,0,5658,886,1,10,0,1,0,2,1
25,16,0,0,2,0,0,0.0,0,89,-1,0,0,6,0,0,1,1,0
26,15,0,0,2,0,0,0.0,0,235,2409,1324300,0,6,0,0,0,2,0
23,7,0,0,1,0,0,0.043478261,0,57,923,11493,1,5,0,0,1,1,1
37,24,0,0,2,0,0,0.054054054,0,14,5160,0,1,9,1,0,0,1,0
57,10,0,1,2,1,0,0.0,1,34,3251,421761,0,9,0,0,0,1,1
51,13,0,1,3,0,0,0.0,0,6,1337,0,1,10,0,0,0,1,1
31,23,0,1,2,0,0,0.0,0,23,2070,6641931,0,6,0,0,0,0,0
55,23,1,0,3,1,0,0.272727273,0,20,-1,0,1,10,0,0,3,1,1
75,25,0,1,3,0,1,0.053333333,2,182,5121,0,1,11,0,1,0,2,1
40,32,0,1,2,0,1,0.0,0,327,7297,0,0,6,1,0,0,2,0
34,26,0,1,2,1,0,0.0,0,90,-1,0,0,7,0,0,1,1,0
41,18,0,1,3,0,0,0.0,1,88,-1,982473,1,9,0,0,2,2,1
48,19,0,0,2,0,0,0.0,0,139,2411,0,0,9,0,0,2,1,0
35,12,0,1,2,0,0,0.0,0,0,834,10749999,1,7,0,0,0,2,1
36,16,0,0,2,0,0,0.0,0,465,7133,12,0,7,1,0,0,1,0
78,15,0,1,3,0,0,0.076923077,0,317,10320,3483,0,13,0,0,1,0,0
40,31,0,0,2,0,0,0.0,0,671,3180,1323616,0,6,0,0,0,2,0
19,10,0,0,1,0,0,0.0,0,114,-1,1239633,0,5,0,0,0,2,0
50,15,0,0,3,0,0,0.08,0,96,11555,609,0,10,1,0,0,0,0
52,21,0,1,2,1,0,0.0,2,0,1704,0,1,10,0,0,0,2,1
40,32,1,1,3,1,0,0.1,0,31,275,0,1,8,0,1,0,1,1
35,22,0,1,3,0,0,0.085714286,0,105,12165,5921,0,8,0,0,1,2,0
358,23,1,1,2,0,0,0.142458101,0,21,987,0,0,20,0,0,0,2,1
44,24,0,1,2,0,0,0.022727273,1,100,1787,0,1,8,0,0,2,2,1
36,16,0,1,3,0,0,0.0,0,12,-1,234071,1,9,0,0,0,0,1
37,14,0,0,2,0,0,0.162162162,0,0,1953,4365,1,7,0,0,0,2,1
52,19,0,0,1,1,0,0.0,0,21,6967,118171,0,7,0,0,0,1,0
50,10,0,1,2,0,0,0.04,0,4,2138,309082,1,9,0,0,1,1,1
67,18,0,1,1,1,0,0.104477612,0,26,2497,945088,0,13,0,0,0,2,0
45,26,0,1,3,0,0,0.0,0,0,4605,0,1,7,0,0,0,1,1
43,15,0,0,2,0,0,0.069767442,0,52,5636,2,0,8,1,0,0,0,0
36,28,0,1,2,1,0,0.0,0,103,7011,705069,1,7,0,0,1,2,1
38,11,0,1,3,0,0,0.0,0,5,1778,0,1,9,0,0,0,1,1
43,14,0,1,3,0,0,0.139534884,0,154,7160,2336,1,9,0,0,2,2,0
26,17,0,0,3,0,0,0.0,0,10,4514,0,0,7,0,0,0,1,0
78,16,0,1,3,0,0,0.076923077,0,206,5384,15400,0,14,0,0,1,0,0
76,34,0,1,2,0,1,0.0,0,66,7615,2188,0,9,0,0,1,1,0
26,17,0,0,3,0,0,0.0,0,157,-1,320977,0,7,0,0,0,1,0
52,13,0,1,1,0,0,0.096153846,0,32,2130,0,1,8,0,1,2,2,0
63,13,0,0,3,0,0,0.031746032,0,18,4565,7521365,1,15,0,0,1,2,1
119,19,0,0,2,0,0,0.100840336,0,55,9108,1084,0,22,0,0,0,2,0
36,29,0,1,2,0,0,0.0,0,221,5808,10297537,0,5,0,0,0,2,0
31,14,0,1,1,0,0,0.0,0,8,1523,0,1,7,0,0,0,1,1
26,17,0,0,2,0,0,0.0,0,212,-1,260782,0,6,0,0,0,0,0
66,16,0,0,2,0,0,0.075757576,0,10,8348,1,0,10,1,0,1,0,1
68,42,1,1,3,0,0,0.117647059,0,51,3992,5697976,1,9,0,1,1,2,1
56,22,0,0,1,1,0,0.0,3,0,715,0,1,9,0,0,0,2,1
126,61,1,1,3,0,0,0.333333333,0,51,1659,2580873,1,15,0,1,0,1,1
69,18,0,0,2,0,0,0.057971014,0,420,6318,8262,0,11,0,1,0,0,0
73,13,0,0,2,0,0,0.0,0,160,5397,5752,0,15,0,1,0,3,0
49,27,0,1,3,1,1,0.12244898,1,27,6636,0,1,10,0,0,2,1,1
27,18,0,0,1,0,0,0.0,0,69,4633,1218702,0,5,0,0,0,0,0
33,15,0,1,1,0,0,0.0,0,37,1369,0,1,6,0,0,1,1,1
61,21,0,1,3,0,0,0.016393443,0,46,5458,335398,0,10,0,0,0,1,0
72,38,0,1,3,0,0,0.0,0,211,323,0,1,9,0,0,0,1,1
84,13,0,1,3,1,0,0.0,0,33,213,0,1,13,0,1,0,2,1
33,24,0,0,2,1,0,0.0,0,0,2837,0,1,7,0,0,0,1,1
71,15,0,0,3,0,0,0.014084507,0,116,8349,1,0,14,1,1,0,0,0
45,24,0,1,2,0,0,0.133333333,0,71,7157,2272,1,7,0,0,1,2,0
34,25,0,0,2,0,1,0.0,0,14,7295,0,1,6,1,0,0,2,1
78,16,0,1,2,0,0,0.0,0,51,5910,2140,0,15,0,0,1,0,0
25,16,0,0,2,1,0,0.0,0,1,4517,1499409,0,7,0,0,1,2,0
208,24,1,1,3,1,0,0.225961538,2,0,-1,0,1,27,0,0,0,2,1
32,25,0,1,2,0,1,0.03125,0,14,7295,0,1,5,1,0,1,1,1
42,18,0,0,3,0,0,0.0,1,12,4790,113061,1,9,0,0,2,2,1
98,12,0,1,1,1,0,0.051020408,2,132,1706,4830221,1,15,0,0,3,2,1
25,7,0,0,1,0,0,0.0,1,18,-1,70339,0,7,0,0,0,0,0
24,17,0,1,1,0,0,0.0,0,7,-1,0,0,4,0,0,1,2,0
58,26,0,1,3,0,1,0.0,0,264,4278,0,0,8,0,0,2,1,0
27,18,0,0,2,0,0,0.0,0,50,-1,897103,0,6,0,0,0,1,0
79,18,0,0,2,0,0,0.075949367,0,18,204,0,0,9,0,0,0,1,1
42,33,0,0,2,0,0,0.0,0,9,6497,245759,0,9,0,0,0,2,0
77,23,1,1,1,0,0,0.298701299,0,30,5767,0,1,7,0,0,1,1,1
95,15,1,0,2,0,1,0.263157895,0,281,9281,125,1,14,1,0,1,0,0
95,17,0,1,2,1,0,0.052631579,1,145,7403,7218,0,14,0,0,1,1,0
35,27,0,1,2,1,0,0.0,0,0,3460,273715,1,7,0,0,0,2,1
32,14,0,0,2,0,0,0.125,0,484,9265,8473,1,7,0,0,1,1,0
38,31,0,1,2,0,1,0.0,0,14,7295,0,1,5,1,0,1,1,1
43,18,0,1,2,0,0,0.0,0,96,9201,685,0,7,0,0,1,0,0
44,15,0,0,2,0,1,0.0,0,320,9283,124,0,9,1,0,0,0,0
36,25,0,1,2,0,0,0.0,0,299,6258,682,0,6,0,0,1,2,0
24,15,0,0,2,0,0,0.0,1,28,8315,4,0,6,1,0,0,2,0
42,8,0,1,1,0,0,0.142857143,0,0,3077,0,1,11,0,0,0,2,1
51,14,1,1,1,0,0,0.235294118,0,14,4091,2080075,1,8,0,0,0,2,1
45,21,0,1,1,0,0,0.022222222,1,4,3318,0,1,8,0,0,1,1,1
63,20,0,1,2,1,0,0.0,2,86,1048,0,1,11,0,0,1,1,1
22,11,0,1,1,0,0,0.090909091,0,0,2772,0,1,6,0,0,0,2,1
36,28,0,1,2,0,0,0.0,0,85,2805,0,0,6,0,0,0,2,0
32,23,0,0,2,0,0,0.0,0,217,8164,1273697,0,6,0,0,1,1,0
27,19,0,1,2,0,0,0.0,0,234,1664,4365827,0,6,0,0,0,2,0
30,14,0,1,3,0,0,0.0,0,0,-1,0,1,7,0,0,0,2,1
28,20,0,1,2,0,0,0.0,0,60,7191,0,0,6,0,0,1,2,0
30,21,0,0,2,0,0,0.0,0,34,1309,542841,0,6,0,0,0,2,0
49,24,0,1,2,0,0,0.0,0,79,444,0,1,9,0,0,1,1,1
94,12,1,0,1,1,0,0.244680851,1,4,872,0,1,20,0,0,0,1,1
26,18,0,1,2,0,0,0.0,0,165,2437,1328127,0,6,0,0,1,1,0
227,30,1,0,2,0,0,0.145374449,0,0,1610,3948303,1,10,0,0,0,1,1
75,14,0,0,3,0,0,0.053333333,0,5,5160,115,1,15,1,1,0,0,0
75,22,0,1,3,0,0,0.0,0,0,6425,1883099,0,9,0,0,0,3,0
44,35,0,0,2,0,1,0.0,0,17,7296,0,1,6,1,0,0,1,1
65,36,0,1,3,0,0,0.0,0,111,4069,0,0,12,0,0,1,1,0
48,18,0,1,3,1,0,0.0,0,92,523,0,1,9,0,0,1,0,1
96,20,0,1,1,0,0,0.104166667,0,158,3376,1654335,0,16,0,0,0,2,0
29,20,0,0,3,0,0,0.0,0,280,-1,15044,0,7,0,0,0,0,0
25,16,0,0,1,0,0,0.0,0,177,5080,2716802,0,5,0,0,0,1,0
59,21,0,0,3,1,0,0.0,0,70,6928,94719,1,11,0,0,1,2,0
61,12,0,0,3,0,0,0.114754098,0,0,6984,525473,0,13,0,0,0,3,0
30,21,0,0,2,0,0,0.0,0,83,1262,0,0,6,0,0,1,2,0
37,18,0,1,2,0,0,0.0,0,23,8227,0,0,6,0,0,2,2,0
31,22,0,0,2,0,0,0.0,0,20,2539,0,0,6,0,0,0,2,0
37,13,1,1,2,0,0,0.162162162,0,83,-1,0,1,8,0,0,0,1,1
36,27,0,0,2,0,0,0.0,0,0,3313,298753,0,6,0,0,0,2,0
42,14,0,1,3,0,0,0.119047619,0,77,7156,2272,1,9,0,0,2,1,0
70,24,0,1,3,0,0,0.242857143,0,1,5062,723831,1,14,0,0,0,1,0
88,17,0,0,2,0,0,0.0,0,68,1925,2709,0,16,0,0,0,1,0
151,25,1,1,3,1,0,0.092715232,1,52,-1,238118,1,26,1,0,0,2,1
33,25,0,1,1,0,0,0.0,0,0,396,0,1,5,0,0,0,2,1
28,13,0,0,2,0,0,0.071428571,0,2,2290,132459,1,6,0,0,1,2,1
32,25,0,1,2,0,1,0.0,0,14,7295,0,1,5,1,0,1,1,1
27,19,0,1,2,1,0,0.0,0,72,-1,1611338,0,7,0,0,0,1,0
22,13,0,0,2,1,0,0.0,0,182,3753,314249,0,7,0,0,0,1,0
22,13,0,0,2,0,0,0.045454545,0,16,806,45133,0,6,0,0,0,1,1
70,24,0,1,2,1,0,0.0,4,36,3538,0,1,11,0,0,0,2,1
53,22,0,1,2,0,0,0.0,0,185,7584,969,0,8,0,0,1,2,0
50,17,0,1,3,0,0,0.0,0,46,7108,135545,0,11,0,0,0,1,0
23,15,0,1,2,1,0,0.0,0,109,3571,211484,0,7,0,0,1,2,0
51,23,0,0,2,1,0,0.0,0,270,7839,606,0,8,0,0,0,0,0
58,16,0,0,2,0,0,0.0,2,37,8349,1,1,8,1,0,0,1,1
88,21,0,0,3,0,0,0.090909091,0,68,-1,19486,0,18,0,0,0,2,0
80,25,0,1,2,1,0,0.05,0,70,7883,475598,0,13,0,0,1,2,0
47,16,0,0,2,0,0,0.0,0,884,7132,12,0,8,1,0,0,1,0
220,14,1,1,3,1,0,0.363636364,1,3,-1,0,1,16,0,1,2,1,1
39,10,0,0,2,0,0,0.025641026,0,28,2960,1148678,1,8,0,0,0,0,0
26,17,0,0,2,0,0,0.0,0,229,2051,890770,0,6,0,0,0,2,0
92,26,0,1,2,1,0,0.0,3,0,4170,0,1,14,0,0,0,2,1
85,21,1,1,2,1,1,0.247058824,2,23,4284,0,1,11,0,0,2,2,1
84,28,0,1,3,0,0,0.0,0,214,4306,16175,1,10,0,0,1,2,0
68,33,0,1,3,0,1,0.0,0,112,4821,151781,0,11,0,0,1,2,0
134,24,1,1,3,1,0,0.21641791,0,0,3381,0,1,20,0,0,0,1,1
40,25,0,0,2,0,0,0.2,0,8,1338,22211,1,7,0,1,0,0,1
87,16,1,1,2,0,0,0.08045977,0,91,7744,277,0,12,0,0,1,1,0
86,16,0,1,2,0,0,0.139534884,1,0,-1,0,1,15,0,0,0,2,1
24,15,0,0,2,0,0,0.0,0,39,1592,2506622,0,6,0,0,0,0,0
43,25,0,1,2,0,0,0.0,0,245,6255,688,0,6,0,0,1,2,0
51,23,0,0,2,1,0,0.0,0,273,7835,600,0,9,0,0,0,0,0
36,19,0,1,2,0,0,0.0,0,6,4723,2209903,1,8,0,0,0,2,1
46,17,0,1,1,1,0,0.0,0,32,2851,877707,0,8,0,0,0,2,1
54,14,0,1,2,0,0,0.0,0,511,6071,14420,0,10,0,0,1,2,0
103,35,0,0,3,0,0,0.058252427,0,0,7447,385,1,15,1,0,0,3,0
59,21,0,0,2,1,0,0.0,0,149,8215,216,0,11,0,0,0,2,0
35,28,0,1,2,0,1,0.057142857,0,32,7299,0,0,5,1,0,0,1,0
36,9,0,0,2,0,0,0.083333333,0,22,356,0,1,8,0,0,0,2,1
56,21,0,1,2,0,0,0.017857143,0,23,1350,488922,1,10,0,0,2,2,0
76,20,0,0,2,0,0,0.026315789,0,80,2133,11262,1,12,0,1,1,1,0
73,15,0,0,3,0,0,0.0,0,143,8346,1,0,14,1,1,0,0,0
77,40,0,1,2,1,0,0.0,0,253,6256,688,0,7,0,0,1,2,0
43,21,0,1,3,1,1,0.139534884,0,45,3415,0,1,10,0,0,2,1,1
29,20,0,0,2,0,0,0.0,0,22,7649,357469,0,6,0,0,0,2,0
50,23,0,0,2,1,0,0.0,0,285,7838,606,0,8,0,0,0,0,0
46,16,0,0,2,0,0,0.0,0,1284,7134,13,0,8,1,0,0,1,0
25,16,0,0,2,0,0,0.0,0,75,2786,1090791,0,6,0,0,0,2,0
28,19,0,0,2,0,0,0.0,0,42,8934,18070,0,6,0,0,0,1,0
25,16,0,0,2,0,0,0.0,0,77,1205,355818,0,6,0,0,0,0,0
48,17,0,0,3,0,1,0.0,0,35,5526,10856,1,9,0,0,1,1,0
51,18,0,0,2,0,0,0.019607843,0,60,5906,1495,0,9,0,0,0,1,0
85,16,0,0,1,1,0,0.0,0,85,6064,219535,1,14,0,1,2,1,0
70,37,0,1,3,0,0,0.057142857,0,4,0,0,1,11,0,0,1,1,1
33,24,0,0,2,0,1,0.0,0,23,3494,3399200,0,6,0,0,0,2,0
98,26,1,1,2,1,0,0.255102041,2,22,2300,0,1,14,0,0,2,2,1
40,13,0,1,1,0,0,0.0,0,7,7967,7232787,1,7,0,0,2,1,1
29,21,0,1,2,0,0,0.0,1,47,1950,341948,1,6,0,0,1,1,1
80,16,0,1,2,1,0,0.0375,3,9,3314,0,1,11,0,0,0,1,1
57,21,0,0,2,0,0,0.0,0,765,6338,289,0,9,0,0,0,1,0
99,25,0,0,2,1,1,0.03030303,1,26,8018,0,1,15,0,0,1,1,1
76,13,0,0,3,0,0,0.039473684,0,142,-1,2352325,0,13,0,0,1,2,0
126,61,1,1,3,0,0,0.325396825,0,37,1669,1961063,1,15,0,0,0,2,1
37,29,0,1,3,0,0,0.0,0,86,3433,0,1,8,1,1,3,2,1
43,14,0,1,3,0,0,0.139534884,0,363,7158,2294,0,9,0,0,2,2,0
125,26,1,0,3,1,0,0.088,1,0,8217,1509316,0,20,0,0,0,3,0
70,16,0,0,2,0,0,0.028571429,1,10,8347,1,1,10,1,0,0,0,1
56,21,0,1,3,0,0,0.035714286,0,33,12102,17784,0,12,0,0,0,1,0
82,23,1,0,2,0,0,0.243902439,0,7,139,0,1,14,0,0,0,1,1
128,50,1,0,3,1,0,0.125,0,51,3993,5707171,1,19,0,1,0,2,1
40,27,0,1,2,0,0,0.0,0,8,1953,4365,1,6,0,0,0,1,1
55,38,0,0,2,1,0,0.018181818,0,4,-1,0,1,8,0,0,0,1,1
41,20,0,0,3,0,0,0.0,0,887,8048,2615,0,7,0,0,0,2,0
129,14,1,1,2,1,0,0.465116279,1,4,276,0,1,12,0,0,0,2,1
32,19,0,1,2,0,0,0.0,0,10,6529,551720,0,7,0,0,1,0,0
128,50,1,0,3,1,0,0.140625,0,51,3993,5707171,1,19,0,1,0,2,1
51,14,0,1,1,0,1,0.0,0,33,3871,22440,0,9,0,0,1,0,0
29,21,0,1,2,0,0,0.0,0,25,-1,936822,0,6,0,0,1,0,0
29,20,0,0,2,0,0,0.034482759,0,8,1336,20989,1,6,0,0,0,0,1
30,22,0,1,2,1,0,0.0,0,50,-1,0,0,7,0,0,0,1,0
56,37,0,1,3,0,0,0.089285714,0,8,5466,74,1,11,0,0,0,1,1
86,17,1,1,3,0,0,0.255813953,1,3,-1,8661090,1,10,0,0,1,1,1
25,18,0,1,2,0,0,0.0,0,6,93,0,1,5,0,0,0,1,1
21,14,0,1,2,0,0,0.0,0,12,7253,943419,1,5,0,0,0,1,1
30,10,0,0,1,0,0,0.0,0,225,4672,90,0,6,1,0,0,0,0
55,16,0,0,2,0,0,0.0,0,210,7130,12,0,9,1,0,0,0,0
29,13,1,1,3,0,0,0.344827586,1,10,-1,0,0,8,0,1,0,1,1
54,16,0,0,2,0,0,0.0,0,121,6215,3167,0,9,0,0,0,0,0
22,13,0,0,1,0,0,0.0,0,49,-1,173891,0,5,0,0,0,1,0
97,15,0,0,2,0,0,0.030927835,0,203,7982,13287,0,16,0,0,0,0,0
28,6,0,1,1,0,0,0.428571429,0,4,-1,1080945,0,7,0,0,0,2,1
63,27,0,1,2,0,0,0.158730159,0,0,2783,7664335,1,9,0,0,0,2,1
206,12,1,1,3,0,0,0.174757282,3,25,-1,0,1,35,0,1,0,2,1
72,18,0,1,3,1,0,0.0,0,0,6405,0,1,14,0,0,0,2,1
44,25,0,1,3,0,1,0.0,1,22,5627,0,1,10,0,0,0,2,1
48,29,0,1,2,1,0,0.0,2,76,4684,0,1,8,0,0,1,1,1
90,6,1,0,3,0,0,0.1555555559999999,0,18,-1,502500,0,15,0,1,0,1,1
127,50,1,0,3,1,0,0.141732283,0,51,3993,5707171,1,18,0,1,1,2,1
128,50,1,0,3,1,0,0.171875,0,51,3993,5707171,1,19,0,1,0,2,1
28,19,0,0,2,0,0,0.0,0,270,-1,1375774,0,6,0,0,0,1,0
25,16,0,0,2,0,0,0.0,0,124,5832,2383950,0,6,0,0,0,1,0
47,19,0,1,2,1,0,0.0,0,153,5751,3759,0,8,0,1,1,1,0
52,16,0,0,2,0,0,0.0,0,275,7134,12,0,8,1,0,0,1,0
80,27,0,1,3,0,0,0.075,0,334,5443,0,1,13,1,1,1,1,0
78,24,0,1,2,0,0,0.0,0,84,4847,6060,0,16,0,1,1,2,0
181,19,1,1,3,0,0,0.342541436,1,31,-1,1835934,1,24,0,0,0,2,1
42,25,0,1,3,0,0,0.047619048,1,103,6253,272316,1,7,0,0,1,2,1
41,12,0,1,2,0,0,0.0,1,0,6532,0,1,8,0,0,0,1,1
47,27,0,1,3,0,0,0.0,0,4,-1,8615137,1,8,0,0,0,2,1
34,26,0,1,2,0,1,0.058823529,0,28,7309,0,0,6,1,0,1,1,1
21,12,0,0,2,0,0,0.0,0,129,8649,1409953,0,6,0,0,0,0,0
84,14,1,0,2,0,0,0.226190476,0,78,2192,0,1,10,0,0,0,1,1
88,28,0,0,2,0,0,0.056818182,1,137,4062,99,0,13,1,0,0,2,0
18,11,0,1,2,0,0,0.055555556,0,158,3691,1889322,0,5,0,0,0,2,0
80,20,1,1,3,0,0,0.1125,0,202,9131,15561,1,14,0,1,2,2,0
99,15,0,0,2,0,0,0.111111111,1,30,8347,1,1,10,1,0,0,2,1
53,24,0,1,2,0,0,0.0,0,37,5259,579623,0,8,0,0,0,0,0
56,15,0,0,2,0,0,0.089285714,0,55,5636,2,0,11,1,0,0,1,0
38,31,0,1,2,0,0,0.105263158,0,24,-1,0,1,5,1,0,2,1,1
18,11,0,1,2,0,0,0.0,0,180,-1,735492,0,5,0,0,0,2,0
103,29,0,0,2,0,0,0.048543689,0,134,4059,99,0,13,1,0,0,2,0
36,17,0,1,2,0,0,0.0,0,0,90,0,1,7,0,0,0,2,1
26,17,0,0,2,0,0,0.0,0,948,3262,9832045,0,6,0,0,0,0,0
77,23,1,1,1,0,0,0.272727273,0,30,5767,0,1,7,0,0,1,1,1
22,13,0,0,2,0,0,0.0,0,41,4104,49465,0,6,0,0,0,1,0
31,23,0,1,3,0,0,0.0,0,19,3913,7604323,0,7,0,0,0,2,0
28,19,0,0,2,0,0,0.035714286,1,30,4489,0,0,6,0,0,0,1,1
79,28,1,0,3,1,0,0.265822785,0,89,252,2602858,1,15,0,1,0,2,1
89,30,0,0,3,0,0,0.06741573,0,0,7448,385,0,15,1,0,0,3,0
33,25,0,1,2,1,1,0.0,0,70,7297,0,0,7,1,0,0,1,0
30,18,0,1,1,1,0,0.0,0,0,-1,0,1,6,0,0,2,2,1
32,24,0,1,2,0,1,0.0625,0,193,7299,0,0,6,1,0,1,2,0
60,27,0,1,3,1,0,0.016666667,3,0,-1,0,1,12,0,0,0,2,1
35,16,0,1,1,0,0,0.0,0,76,2674,8291831,0,7,0,1,0,2,0
55,36,0,0,3,0,0,0.054545455,1,33,1546,4669,1,9,0,0,0,1,1
33,20,0,0,2,0,0,0.0,0,66,5159,8007434,0,9,1,0,0,2,0
299,31,1,1,3,1,0,0.173913043,3,10,3808,0,1,54,0,0,0,1,1
125,20,0,1,2,0,0,0.0,0,137,8219,8755,0,18,0,0,1,0,0
66,27,0,0,2,0,0,0.015151515,1,29,2706,196027,1,10,0,0,0,1,0
41,20,0,0,3,0,0,0.0,0,8,5491,2902297,0,8,0,0,0,1,0
77,29,0,0,2,0,0,0.0,0,25,581,796025,0,8,0,0,0,2,1
57,28,0,1,3,0,0,0.0,0,361,-1,1539269,0,8,0,0,0,2,0
29,21,0,1,2,0,0,0.0,0,73,-1,509584,0,6,0,0,1,2,0
55,18,0,1,3,0,0,0.0,0,119,1800,0,1,10,0,0,0,2,1
32,24,0,1,2,0,0,0.0,0,22,2835,0,1,6,0,0,1,1,1
63,19,1,1,2,0,0,0.174603175,0,4,-1,0,0,12,0,0,0,2,1
31,24,0,1,1,0,0,0.0,0,165,-1,8063240,0,4,0,0,1,2,0
74,21,0,1,3,0,0,0.0,0,50,7688,383023,0,14,0,0,1,1,0
111,19,1,0,3,0,0,0.108108108,2,953,7792,557,0,16,1,0,0,1,0
15,4,0,1,1,0,0,0.133333333,0,56,-1,0,1,5,0,0,4,2,1
23,14,0,0,2,0,0,0.0,0,62,3088,2628104,0,6,0,0,0,1,0
204,27,0,0,2,0,1,0.12745098,0,12,7968,892,0,14,0,0,0,1,1
214,37,1,1,3,0,0,0.23364486,0,29,7083,0,1,18,0,1,2,1,1
71,19,0,1,2,0,0,0.0,0,96,8000,237688,0,11,0,0,0,0,0
78,12,1,1,3,0,0,0.128205128,1,25,-1,0,1,18,0,1,0,2,1
36,29,0,1,2,0,0,0.0,1,6,7412,1561104,1,5,0,0,0,0,1
67,18,0,1,2,0,0,0.089552239,0,65,6587,2673,0,12,0,0,3,2,0
26,17,0,0,2,0,0,0.0,0,747,6991,406163,0,6,0,0,0,1,0
33,25,1,1,3,0,0,0.272727273,1,74,3698,179705,1,7,0,0,0,1,1
43,36,0,1,2,0,1,0.0,0,13,7295,0,1,5,1,0,1,1,1
30,19,0,1,2,0,0,0.0,0,0,2865,0,1,7,0,0,0,2,1
21,14,0,1,2,0,0,0.0,0,91,-1,0,0,5,0,0,0,0,0
27,19,0,1,2,0,0,0.0,0,130,1616,0,0,6,0,0,1,2,0
54,38,0,1,3,0,1,0.0,0,21,5616,0,1,11,0,0,0,2,1
52,28,0,1,2,0,0,0.0,0,172,5086,53314,0,7,0,0,1,2,0
30,21,0,0,2,1,0,0.0,0,3,6998,2435691,0,7,0,0,0,0,0
23,15,0,1,2,0,0,0.0,0,34,2166,898859,0,6,0,0,1,1,0
23,16,0,1,1,0,0,0.0,0,28,1493,0,0,4,0,0,1,1,0
29,21,0,1,2,0,0,0.0,0,23,1346,504286,0,6,0,0,1,2,0
47,19,0,1,3,0,0,0.0,0,66,8575,92470,0,8,0,0,0,2,0
153,21,1,1,2,1,1,0.183006536,2,23,4284,0,1,18,0,0,2,2,1
44,15,0,1,1,0,0,0.0,0,279,4937,64385,0,7,0,0,0,1,0
45,20,0,1,1,0,0,0.0,0,15,2172,1130377,1,5,0,0,1,2,1
34,26,0,0,2,0,0,0.0,0,5,2837,0,1,6,0,0,0,3,1
61,30,0,1,2,0,0,0.0,0,181,6256,688,0,6,0,0,1,2,0
43,15,0,0,3,0,0,0.0,0,7,-1,784159,1,9,0,0,1,2,1
67,17,0,1,2,0,0,0.0,0,37,6149,11846,1,13,0,0,3,2,0
30,23,0,1,2,0,1,0.1,0,14,7295,0,1,5,1,0,1,1,1
28,21,0,1,2,0,0,0.0,0,5,5160,0,0,5,1,0,2,0,0
45,18,0,0,3,0,0,0.0,0,624,7130,12,1,9,1,0,0,0,0
62,22,0,1,2,1,0,0.0,3,0,201,0,1,12,0,0,0,2,1
29,20,0,0,2,1,0,0.0,0,234,6304,428296,0,7,0,0,0,2,0
82,15,0,1,3,0,0,0.0,0,14,-1,276218,1,12,0,0,1,1,0
26,18,0,0,2,0,0,0.0,0,43,862,0,0,5,0,0,0,2,1
